ID,Progress,Duration,age,qqm,gender,gender_3_TEXT,oc_stat,RS_1,RS_2,RS_3,RS_4,RS_5,RS_6,RS_7,RS_8,RS_9,RS_10,RS_11,RS_12,RS_13,RS_14,RS_15,RS_16,RS_17,RS_18,RS_19,RS_20,RS_21,RS_22,RS_23,RS_24,RS_25,RIES_1,RIES_2,RIES_3,RIES_4,RIES_5,RIES_6,RIES_7,RIES_8,RIES_9,RIES_10,RIES_11,RIES_12,RIES_13,RIES_14,RIES_15,RIES_16,RIES_17,RIES_18,RIES_19,RIES_20,RIES_21,RIES_22,RIES_23,RIES_24,RIES_25
564,100,308,,2,1,,3,3,2,2,1,6,1,2,2,2,2,4,4,1,2,1,1,2,1,1,2,1,2,1,1,6,2,3,2,3,2,3,3,2,3,3,2,1,4,2,2,3,1,3,3,4,4,4,4,1,3
565,100,601,52,2,2,,1,2,2,3,2,1,1,3,3,5,1,5,2,1,3,2,2,4,1,2,1,5,3,2,5,3,2,4,2,4,3,2,3,3,2,4,2,1,3,1,2,1,4,2,2,4,2,4,2,1,2
566,100,397,34,2,1,,1,5,2,3,1,1,5,4,3,2,5,2,2,4,6,1,3,5,3,5,2,2,2,3,3,1,2,3,2,4,2,4,3,2,4,4,2,3,3,2,1,2,1,2,2,3,3,4,2,3,2
567,100,313,,2,2,,1,2,2,4,4,2,6,3,3,2,3,6,3,4,6,5,2,4,2,2,2,3,6,3,6,2,2,2,2,1,2,2,4,1,4,3,2,1,3,5,3,2,3,2,1,5,3,4,2,4,2
568,100,393,60,2,1,,1,3,2,5,2,2,2,2,2,2,3,3,2,3,2,2,2,2,4,2,3,2,2,3,3,2,2,4,2,4,4,2,4,3,2,4,2,4,5,4,2,2,2,3,4,4,2,5,4,3,2
569,100,515,20,2,2,,1,1,2,2,3,3,2,2,3,3,2,5,2,2,3,3,2,2,3,1,5,2,3,3,2,6,4,2,3,2,2,2,2,4,2,4,2,5,4,2,2,2,1,2,2,2,2,2,2,2,4
570,100,246,20,2,2,,3,2,1,1,1,2,2,1,1,2,2,2,3,3,2,2,2,2,1,2,2,2,2,2,1,2,1,5,2,5,2,2,4,2,2,5,2,5,4,1,2,2,4,2,1,4,4,5,2,1,2
571,100,1152,38,2,2,,1,2,2,2,2,1,4,6,2,7,2,2,6,3,1,3,3,2,3,3,2,2,6,3,6,3,2,2,2,1,2,2,4,4,3,4,3,5,2,3,3,2,5,4,4,4,2,5,2,2,2
572,100,764,51,2,2,,1,2,2,2,4,6,4,4,4,3,2,2,2,4,4,6,4,4,3,4,6,5,5,2,2,2,2,4,3,3,5,3,3,1,3,3,3,3,3,1,4,1,2,3,3,3,4,3,4,2,5
573,100,608,39,2,2,,1,3,1,3,1,1,2,5,3,3,2,3,5,1,3,3,2,3,3,2,1,2,5,2,3,5,3,4,2,4,3,2,3,2,3,2,2,4,4,2,2,2,2,2,2,3,2,3,4,2,2
574,100,479,51,2,2,,1,2,2,3,2,3,1,3,3,3,3,5,3,3,3,2,3,3,3,3,3,2,5,3,2,3,2,3,2,4,3,2,4,2,2,3,3,3,5,1,3,2,1,2,2,4,2,4,2,3,3
575,100,301,20,2,2,,3,2,2,2,3,5,4,4,3,2,1,3,5,3,3,3,2,2,1,2,2,4,3,2,3,2,2,4,2,2,4,2,3,3,4,3,2,3,3,1,2,1,2,2,2,3,4,4,4,2,3
576,100,453,20,2,2,,3,2,1,2,3,3,2,5,2,1,2,3,2,5,1,3,3,3,2,1,3,2,5,2,2,5,2,4,3,4,5,4,4,1,2,4,4,4,4,2,2,2,3,1,1,2,4,4,4,2,5
577,100,524,22,2,1,,5,4,3,2,2,1,3,3,2,3,4,2,3,3,2,3,2,5,2,2,2,3,5,3,3,1,3,3,2,5,5,2,4,2,2,4,2,3,5,2,2,2,4,1,1,4,5,4,5,2,4
578,100,369,,2,2,,1,1,1,1,1,1,1,1,1,1,1,3,6,2,1,1,2,1,1,1,1,1,3,1,5,3,1,4,1,5,4,1,5,1,2,5,1,5,5,1,1,1,1,1,1,5,5,5,4,1,4
579,100,376,22,2,1,,3,3,3,4,2,2,3,3,3,3,3,6,2,3,3,1,1,2,3,3,3,2,2,2,3,3,4,4,2,4,5,2,4,5,2,4,4,5,4,2,3,2,2,2,4,3,5,4,4,3,3
580,100,333,57,2,1,,1,2,2,2,2,2,4,2,4,2,3,2,6,2,2,2,2,4,3,2,2,3,6,2,2,2,3,3,3,4,4,2,3,2,2,5,2,3,2,2,4,2,2,2,2,3,4,3,4,3,3
581,100,292,21,2,2,,3,3,2,2,2,2,2,3,2,3,2,6,1,4,2,4,1,2,2,3,3,1,1,3,5,1,2,3,2,2,3,2,5,2,3,4,2,4,3,2,2,2,2,2,2,2,4,2,3,2,4
582,100,404,20,2,2,,3,1,1,4,3,2,3,4,3,4,3,5,3,2,3,3,3,4,3,2,1,1,5,3,5,2,2,2,2,3,2,2,3,4,4,5,3,4,4,1,2,2,2,4,3,4,2,2,2,2,2
583,100,309,20,2,2,,3,2,2,2,1,2,1,3,2,3,1,2,3,2,3,1,2,3,2,2,2,1,5,3,3,3,2,4,2,3,4,2,2,2,1,2,3,5,5,1,2,2,1,2,2,3,3,4,1,2,2
584,100,304,21,2,2,,5,3,2,3,2,1,4,4,2,3,4,6,2,3,6,5,1,3,2,4,4,4,2,4,5,2,3,4,3,4,3,2,3,2,3,4,4,1,3,2,2,3,4,2,3,3,5,3,3,2,3
585,100,244,22,2,2,,3,2,1,1,1,1,2,4,3,4,2,4,3,1,2,1,1,1,2,3,5,2,1,2,2,2,2,2,2,2,3,3,2,3,3,3,4,2,2,2,2,3,2,2,3,4,3,3,2,2,2
586,100,18584,32,2,1,,1,3,3,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,3,2,2,3,2,2,2,4,4,2,4,2,2,4,2,4,4,2,2,2,2,2,2,4,4,4,4,2,4
587,100,507,25,2,1,,1,2,1,1,1,1,3,1,2,1,1,2,6,2,3,2,1,1,1,2,1,1,1,1,2,1,1,4,1,5,4,1,5,1,1,5,2,4,3,4,2,1,3,1,1,5,5,4,4,1,3
588,100,185594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,100,342,19,2,2,,3,2,1,1,4,2,2,2,2,2,2,4,3,1,6,6,1,4,1,2,2,1,6,2,6,6,5,1,2,2,2,3,1,4,5,4,2,2,3,1,2,4,2,4,2,4,2,5,2,1,1
590,100,414,56,2,1,,1,2,4,2,4,1,4,2,4,1,3,6,4,1,3,5,5,4,3,1,3,4,2,2,3,2,3,2,3,5,3,3,4,3,2,3,3,4,3,3,3,3,3,2,2,4,3,5,4,3,2
591,100,1259,18,2,2,,3,3,2,1,5,2,3,3,1,6,2,1,4,3,6,3,1,6,6,2,7,4,6,2,7,1,4,2,4,2,2,2,2,5,4,2,2,5,4,1,1,4,1,5,4,4,2,2,4,2,2
592,100,377,23,2,1,,5,4,3,5,3,2,5,3,3,5,3,6,3,4,6,3,2,6,5,2,2,2,5,3,6,2,2,3,3,3,4,3,3,2,4,3,3,3,2,3,2,2,2,4,4,2,4,3,3,4,2
593,100,1109,22,2,1,,2,5,3,2,1,1,6,3,3,5,3,1,2,2,7,5,2,6,2,3,3,4,6,3,4,2,4,1,4,2,2,4,3,2,4,5,2,2,4,1,4,5,4,2,2,4,2,5,4,2,3
594,100,4327,,2,1,,1,3,3,2,2,2,2,3,2,4,3,5,2,2,6,5,3,3,2,2,2,4,5,3,3,2,3,2,3,3,3,3,3,2,2,4,2,1,2,2,3,2,5,2,3,4,3,2,3,3,2
595,100,350,20,2,2,,3,3,2,2,1,2,2,2,2,3,2,2,2,3,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,4,4,2,4,4,2,4,2,2,4,2,3,2,2,2,2,4,4,5,2,2,2
596,100,404,19,2,2,,3,2,3,4,4,3,2,3,2,3,2,5,4,3,1,4,3,3,1,3,4,2,5,2,2,4,4,2,2,4,4,2,2,3,2,3,2,4,4,2,2,2,1,3,3,3,4,3,3,2,4
597,100,720,57,2,2,,2,2,2,3,2,2,2,3,2,3,2,1,4,1,2,2,2,3,2,2,1,2,3,2,2,2,2,2,1,2,2,2,5,1,2,2,2,2,2,4,3,1,2,2,2,4,2,4,2,2,2
598,100,207,27,2,2,,3,1,3,4,4,2,7,6,6,7,7,6,5,6,4,6,6,7,3,5,2,7,4,7,6,6,5,1,4,3,4,3,1,5,3,1,5,3,3,5,3,5,3,4,4,2,3,1,3,5,5
599,100,308,21,2,2,,3,2,2,3,1,1,3,3,1,3,2,4,3,2,2,2,4,2,3,4,2,1,3,3,3,1,1,2,2,2,1,3,2,2,2,2,3,1,3,1,2,2,2,2,1,3,2,3,1,1,1
600,100,571,54,2,2,,1,3,1,1,2,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,3,1,5,1,5,5,1,4,1,1,5,1,2,4,1,2,1,2,1,1,5,5,5,3,1,2
601,100,289,,2,2,,3,1,2,4,2,2,2,2,3,3,2,3,2,2,3,2,1,3,2,3,2,2,5,3,3,2,2,2,2,3,2,1,2,2,2,3,3,4,4,1,5,2,1,3,2,3,2,4,2,3,2
602,100,295,21,2,2,,3,3,2,2,1,3,2,2,2,2,2,3,2,4,2,2,3,3,2,2,2,2,4,3,2,3,3,3,2,2,1,3,2,4,2,4,3,2,4,1,3,3,1,2,4,2,1,2,1,2,2
603,100,352,21,2,2,,3,3,2,1,2,2,2,3,2,1,2,6,2,1,2,2,2,3,1,2,2,2,6,2,1,1,2,5,5,5,2,2,4,4,2,4,2,4,2,3,4,2,1,2,1,4,1,4,2,1,1
604,100,654,29,2,1,,1,3,6,2,1,1,6,6,6,3,6,7,2,6,5,4,3,7,7,2,3,7,6,3,6,1,5,2,5,4,5,1,2,4,5,5,3,1,4,5,5,4,5,2,4,3,5,2,5,3,4
605,100,445,30,2,2,,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,4,1,4,1,1,5,1,5,5,2,1,1,1,1,1,5,4,5,4,1,5
606,100,504,56,2,2,,1,1,2,2,2,3,1,4,2,2,2,1,5,3,2,2,2,2,2,3,2,1,4,3,1,5,3,2,1,4,5,2,4,2,1,5,2,5,5,2,3,1,2,2,2,4,5,5,4,2,3
607,100,738,81,2,1,,2,1,2,2,1,1,1,2,1,3,1,2,1,2,1,3,3,1,2,2,2,1,4,3,3,3,2,2,1,2,4,1,3,2,2,3,1,3,3,1,3,2,1,2,2,3,4,3,3,2,4
608,100,399,61,2,1,,1,1,2,2,1,2,1,2,1,1,1,3,3,2,1,2,1,1,1,1,3,1,3,2,1,3,1,3,2,5,5,3,5,1,1,5,1,5,5,1,2,2,1,1,1,5,3,5,4,1,4
609,100,280,27,2,1,,1,3,1,1,2,1,2,2,1,1,2,3,5,2,3,2,1,1,2,3,4,2,3,1,2,2,2,4,2,5,5,2,4,1,2,4,1,3,4,3,2,2,3,2,2,4,5,4,5,2,5
610,100,324,22,2,2,,3,4,3,2,2,2,3,3,4,3,2,2,6,2,3,3,2,5,2,4,5,3,5,2,2,2,4,3,1,4,4,3,1,2,1,4,1,5,4,1,3,4,4,2,1,5,5,4,4,2,5
611,100,574,20,2,2,,3,2,2,2,1,1,1,5,2,3,2,7,7,3,2,2,2,7,3,2,1,4,7,2,6,2,2,1,4,2,1,1,1,2,5,2,5,2,3,5,5,2,3,1,3,2,1,4,1,2,1
612,100,482,20,2,1,,3,1,2,4,3,2,6,2,6,2,3,5,1,1,6,3,1,4,2,2,2,4,2,2,5,1,2,1,4,3,5,2,4,3,2,4,3,2,2,1,3,2,4,3,2,3,5,2,4,3,2
613,100,433,,2,1,,3,1,2,1,1,1,1,2,1,2,2,2,3,1,1,1,1,1,1,1,2,3,7,2,2,2,1,2,1,1,4,2,3,1,2,2,2,5,4,2,3,1,1,2,1,4,2,4,3,2,2
614,100,87427,50,2,2,,2,5,1,2,2,3,1,5,1,2,2,2,5,2,2,3,2,1,1,2,2,1,3,2,2,5,4,4,3,3,4,1,5,2,1,4,1,4,4,1,2,2,2,3,2,2,5,5,5,1,4
615,100,2761,58,2,2,,1,2,2,3,2,1,5,2,1,3,3,3,2,2,3,2,4,2,2,2,4,1,2,1,4,2,1,4,2,1,2,2,4,3,1,4,2,2,4,2,2,2,2,2,2,3,3,4,4,3,2
616,100,600,59,2,1,,1,3,3,3,1,1,3,2,5,3,2,2,5,3,5,1,3,3,4,1,4,1,5,3,3,5,2,4,2,4,5,1,5,4,2,5,2,4,4,2,2,2,2,2,2,4,4,5,4,3,2
617,100,207,20,1,2,,3,2,2,3,2,1,2,2,3,2,2,2,3,2,2,2,2,2,3,2,2,2,5,2,2,2,2,2,2,1,2,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,3,1,2
618,100,351,49,2,1,,4,4,1,1,2,1,2,2,3,3,2,5,2,1,2,2,2,3,2,3,1,4,1,1,2,2,2,5,2,5,3,3,5,3,2,4,2,2,4,1,2,2,4,1,1,5,3,3,3,1,3
619,100,363,20,2,2,,3,1,1,2,1,1,2,2,5,5,1,3,1,1,2,4,3,5,1,3,1,2,5,1,3,4,2,2,2,4,2,2,4,1,1,4,3,3,4,1,2,2,2,4,1,4,2,2,2,1,2
620,100,365,19,2,2,,3,2,2,2,2,2,3,2,5,3,1,2,3,2,3,2,4,2,2,2,2,2,6,5,5,3,3,2,3,2,1,2,1,1,1,3,2,2,2,4,3,2,1,2,2,2,4,2,1,1,2
621,100,248,20,2,2,,3,2,3,2,2,1,3,4,6,3,3,6,3,3,5,3,3,6,3,2,2,7,6,3,5,5,5,1,5,1,2,4,1,2,2,2,4,2,2,2,4,4,2,4,2,2,1,1,1,3,1
622,100,342,23,1,2,,3,3,3,3,4,1,1,1,2,3,2,4,3,1,3,3,1,3,4,1,4,1,7,3,5,4,2,4,2,2,1,2,2,4,3,4,2,3,4,1,1,2,1,3,3,2,1,4,4,3,3
623,100,334,22,2,1,,1,7,1,3,1,1,3,4,4,3,2,6,1,3,6,5,1,5,5,1,6,3,7,3,6,2,2,2,2,5,2,1,2,2,4,3,2,2,2,3,3,1,3,2,2,4,4,2,4,2,2
624,100,950,24,2,1,,5,3,2,1,3,1,2,3,1,2,2,4,1,1,2,3,2,1,3,1,3,2,1,1,2,1,1,2,2,4,3,1,4,1,3,5,2,4,5,1,2,3,4,2,1,5,3,5,4,1,4
625,100,409,20,2,2,,3,1,1,2,3,5,3,2,1,3,1,2,2,3,2,4,5,2,3,5,1,2,7,2,3,3,3,1,2,2,5,2,1,1,3,2,2,4,2,2,2,1,3,2,2,2,1,1,3,1,2
626,100,456,,2,2,,1,4,2,2,2,1,2,2,2,2,1,2,2,2,3,1,2,2,2,2,3,2,3,2,2,1,2,4,1,5,5,1,5,2,2,3,2,5,4,1,2,1,1,1,2,4,5,4,5,1,3
627,100,288,19,2,1,,3,3,1,1,2,1,3,3,2,4,3,4,3,2,3,3,2,1,3,2,2,1,4,2,4,1,2,4,2,5,3,2,5,2,2,2,3,3,2,2,3,2,4,2,1,2,5,4,4,1,4
628,100,298,21,2,2,,3,2,1,1,1,1,2,3,1,1,2,2,1,1,2,3,2,1,1,1,1,3,3,2,3,2,2,1,2,4,1,4,1,4,1,4,2,4,4,2,2,4,4,2,2,4,1,2,2,1,2
629,100,280,21,2,1,,3,1,1,3,1,3,2,2,1,3,4,1,3,1,3,1,1,2,1,1,1,2,7,2,2,1,2,1,2,1,5,2,1,2,1,2,1,4,1,1,3,2,1,2,3,1,3,2,3,3,3
630,100,506,21,1,1,,3,2,1,2,6,2,1,3,2,6,1,6,1,1,3,3,1,1,3,6,5,6,6,2,3,1,3,2,2,4,5,1,4,2,4,5,1,1,3,2,2,2,2,2,4,4,5,5,3,2,5
631,100,484,22,2,2,,3,1,1,1,2,1,2,1,2,1,1,3,1,1,1,1,2,3,1,2,1,3,2,1,6,1,1,2,2,1,4,1,2,2,1,4,2,2,1,1,1,2,2,2,1,1,2,4,2,1,3
632,100,145,23,2,2,,3,1,1,1,1,1,1,2,2,1,1,1,3,1,3,1,1,1,1,1,1,7,1,3,3,1,1,5,1,5,4,2,1,1,1,4,1,3,4,2,3,2,3,1,1,5,3,5,2,1,2
633,100,638,49,2,2,,1,1,2,5,2,1,1,3,5,1,1,2,6,2,1,2,2,3,2,2,2,1,6,2,5,6,5,1,2,4,2,2,4,3,2,4,2,5,5,2,3,2,2,2,2,4,2,4,4,2,3
634,100,624,24,2,1,,1,2,2,2,2,1,3,2,2,2,1,4,3,1,1,3,1,2,1,1,1,1,5,2,1,1,1,5,1,5,3,1,4,1,1,4,1,4,5,2,1,1,2,1,1,4,3,5,2,1,2
635,100,344,21,2,2,,3,1,2,3,2,1,1,4,4,3,3,4,6,3,2,2,2,3,3,3,2,2,6,5,3,2,4,2,4,2,3,2,1,1,4,3,4,5,4,2,5,3,1,4,4,3,3,2,4,2,4
636,100,223,20,2,1,,3,2,2,2,2,2,2,3,3,4,3,3,2,2,5,2,1,5,3,2,5,3,1,2,3,1,3,5,2,5,5,3,4,1,2,5,1,4,5,4,3,1,4,2,2,4,5,5,5,2,4
637,100,513,20,2,2,,3,3,2,1,2,1,1,4,2,6,2,3,3,1,2,2,1,2,3,1,3,3,2,2,2,5,3,2,2,4,3,2,1,4,2,4,2,2,3,2,2,2,2,4,4,4,2,4,3,2,3
638,100,610,19,2,1,,3,5,5,3,1,2,3,3,5,4,3,1,7,4,6,2,2,6,3,2,2,6,1,4,7,1,2,2,2,2,3,2,2,4,4,4,3,1,2,5,3,4,5,4,2,4,4,4,2,3,2
639,100,345,21,2,2,,3,2,2,2,1,1,2,2,1,2,2,2,3,1,2,2,2,6,1,3,2,2,3,2,2,1,3,3,2,3,5,3,4,2,1,4,3,3,2,4,3,2,5,2,2,4,5,2,2,1,3
640,100,672,21,2,2,,3,2,2,2,2,1,2,2,4,2,2,3,2,2,2,2,2,1,1,1,2,3,2,2,1,1,2,4,2,5,3,1,4,2,2,4,3,4,2,2,3,3,2,2,1,3,3,4,2,1,2
641,100,423,19,2,2,,3,3,3,4,2,3,3,4,3,5,2,3,5,3,2,3,3,3,4,3,3,3,4,3,4,3,4,1,2,2,2,2,1,4,2,4,4,2,4,2,3,2,2,4,3,2,2,4,1,3,2
642,100,250,21,2,2,,3,2,2,1,2,1,2,3,3,2,2,3,5,2,1,3,5,3,1,5,2,2,6,2,5,3,2,2,2,2,2,1,1,4,2,4,4,4,4,2,5,2,1,2,4,4,2,2,1,2,1
643,100,255,19,2,2,,3,3,1,2,2,1,2,2,1,3,3,6,3,2,2,4,1,2,2,3,2,3,3,1,2,1,2,2,1,3,5,1,4,1,3,4,1,2,5,1,1,2,2,4,3,4,5,4,5,1,5
644,100,395,19,2,2,,3,2,1,2,2,1,1,2,1,2,2,3,3,3,3,3,2,4,2,3,3,2,5,2,2,1,2,3,3,2,2,2,2,2,4,3,2,5,5,1,2,4,1,2,2,4,2,4,2,2,2
645,100,1166,20,2,1,,3,5,2,1,3,2,3,2,2,2,2,4,2,1,5,1,2,2,3,2,3,3,5,2,4,2,3,4,4,5,2,1,2,4,4,2,2,2,2,2,4,2,3,4,1,4,2,5,1,2,2
646,100,527,23,2,2,,3,2,2,1,2,2,1,3,2,2,1,5,3,3,3,2,3,5,3,2,2,2,6,3,3,3,2,1,2,2,2,1,4,2,2,4,,2,4,1,2,2,1,2,2,2,1,4,2,2,2
647,100,293,21,2,2,,3,5,3,2,2,2,5,2,3,3,3,2,6,3,5,2,2,3,2,2,3,5,3,3,3,2,2,2,1,4,1,2,3,3,2,4,2,1,1,4,2,2,4,2,2,4,1,2,2,2,1
648,100,408,20,2,2,,3,2,1,3,1,2,3,4,6,3,5,1,7,6,2,5,1,5,2,1,1,7,7,3,7,3,4,1,4,2,4,2,1,4,4,4,4,1,1,2,3,2,2,2,4,2,2,1,4,2,5
649,100,450,19,2,2,,3,4,1,1,3,1,1,4,3,4,1,5,5,2,2,3,2,5,2,3,2,3,1,2,3,3,2,4,3,4,2,1,2,1,3,4,1,1,3,1,2,2,4,2,1,4,2,5,1,1,3
650,100,249,19,2,2,,4,2,5,1,5,1,2,3,6,2,2,7,5,3,1,3,2,6,2,1,1,7,2,1,4,1,4,4,5,4,2,1,2,5,4,4,4,1,4,4,4,4,5,2,2,2,2,4,4,2,2
651,100,383,22,2,2,,3,2,2,1,1,1,1,2,2,2,1,2,7,2,3,1,1,2,2,5,2,2,7,3,3,1,4,1,2,1,5,4,4,2,2,2,4,2,2,1,2,2,2,2,5,2,5,2,2,1,2
652,100,246,23,2,2,,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,6,1,1,1,1,5,2,5,2,2,2,2,1,5,1,4,5,2,2,2,2,1,1,5,1,4,2,1,1
653,100,436,20,2,2,,1,2,2,2,1,2,1,2,2,2,2,2,6,3,3,2,2,3,3,1,3,3,2,3,3,3,2,4,1,4,2,1,4,3,3,4,1,4,5,2,1,3,2,2,1,4,2,4,2,2,1
654,100,402,20,2,2,,3,3,2,2,3,3,3,3,3,4,3,2,2,2,2,3,3,3,3,2,3,3,6,3,4,2,4,2,3,2,1,2,2,4,1,2,3,4,2,3,3,2,1,3,2,1,1,2,2,2,4
655,100,740,20,2,2,,3,1,4,7,5,2,2,5,2,6,6,4,7,6,6,6,3,7,4,2,2,2,2,3,5,3,2,2,4,4,4,2,1,4,4,2,2,5,5,1,5,3,4,4,3,3,2,1,5,4,4
656,100,1435,21,2,2,,3,2,3,3,1,2,2,5,2,5,2,3,6,2,3,3,3,1,3,3,4,2,5,2,2,1,2,4,2,2,5,3,2,3,2,3,2,4,4,1,3,2,2,3,4,3,5,4,3,1,3
657,100,1250,19,2,2,,3,2,1,1,1,1,1,2,1,2,2,5,1,1,1,2,1,3,1,1,1,1,3,4,2,1,1,1,1,4,5,1,4,1,1,2,2,3,3,1,3,1,1,3,2,3,4,3,1,1,2
658,100,375,19,2,1,,3,2,2,3,1,2,1,1,2,2,3,2,1,6,2,2,1,6,3,3,2,3,1,1,3,3,2,2,2,4,5,1,4,1,4,4,4,5,4,2,3,2,1,2,1,4,5,4,3,2,4
659,100,341,19,2,2,,3,3,2,3,1,1,2,2,2,3,2,6,2,4,3,2,1,4,4,1,2,1,2,2,2,2,2,3,2,3,4,2,3,4,2,4,2,5,5,1,3,2,2,2,2,4,4,3,4,2,4
660,100,1359,22,2,2,,3,2,1,3,2,2,2,2,4,2,1,2,3,1,1,2,2,3,2,2,3,1,5,2,2,3,2,3,2,4,4,2,4,2,2,4,2,4,4,2,1,2,2,2,2,5,3,5,2,1,1
661,100,376,21,2,1,,1,2,1,2,2,1,2,1,1,1,2,1,3,2,1,2,2,2,2,2,2,1,1,2,3,1,2,4,5,4,4,2,3,1,2,4,2,3,4,1,1,1,2,2,2,3,3,4,2,2,2
662,100,323,20,2,1,,1,3,1,1,3,1,2,2,1,2,1,7,6,1,1,2,2,1,2,2,2,1,5,2,1,2,2,5,4,4,2,5,5,2,4,2,2,5,1,1,1,4,2,2,1,5,3,4,4,1,2
663,100,358,19,2,2,,3,4,2,1,3,1,1,3,1,4,2,6,1,1,3,3,2,1,4,2,2,1,2,3,2,1,2,3,2,4,4,3,4,3,2,5,1,4,5,1,2,2,2,3,2,4,4,5,4,3,3
664,100,1154,25,2,1,,1,6,2,6,3,2,4,3,6,3,2,5,5,2,6,3,3,6,2,2,2,3,5,3,2,1,4,2,3,5,5,2,2,1,2,4,1,4,2,2,4,4,2,2,2,4,2,2,2,4,4
665,100,212,26,2,2,,1,1,1,2,1,1,1,1,1,1,1,6,3,1,1,1,1,1,1,1,1,1,4,1,1,2,1,4,1,4,3,3,4,2,1,4,1,4,3,1,1,2,4,2,1,4,3,4,3,1,3
666,100,199,20,2,2,,1,3,2,1,1,1,2,2,2,3,3,2,2,4,2,2,2,3,1,2,2,6,1,2,3,1,4,2,3,4,3,2,2,4,2,4,2,1,1,1,2,2,4,2,2,3,2,3,1,2,2
667,100,549,22,2,2,,1,2,2,1,4,1,3,1,3,2,3,4,2,4,2,4,1,3,3,5,5,4,5,2,3,3,2,2,4,4,1,2,3,2,3,4,3,2,4,3,2,2,2,2,2,4,2,2,2,3,2
668,100,344,20,2,2,,3,2,2,2,2,1,2,2,3,5,2,6,3,3,2,2,2,3,2,2,3,3,5,3,3,2,4,2,2,5,2,3,2,5,2,2,2,5,4,2,3,2,2,2,2,3,2,4,2,3,2
669,100,1025,21,2,2,,3,4,3,3,2,2,2,4,2,2,3,2,2,2,2,5,2,4,6,1,2,2,3,3,3,1,3,4,2,4,1,2,2,1,1,3,3,5,5,1,,,2,2,2,4,1,,2,1,3
670,100,255,19,2,2,,3,3,2,2,4,1,4,2,2,2,2,4,4,2,3,3,2,2,2,2,2,3,3,3,3,1,4,2,2,4,3,3,2,3,3,4,2,4,3,2,2,2,4,2,3,4,3,2,4,2,5
671,100,3143,20,2,2,,1,3,2,1,1,2,1,3,2,3,1,3,7,2,1,2,3,2,2,3,2,1,7,2,2,6,4,2,2,2,5,2,2,4,2,5,2,5,5,1,1,1,2,2,1,4,2,5,2,1,3
672,100,324,20,2,2,,3,1,1,1,1,3,2,4,2,5,4,3,2,1,3,3,1,2,5,2,2,6,7,3,3,2,2,2,2,2,3,2,1,2,4,2,2,3,1,2,3,2,5,2,2,2,1,1,1,3,3
673,100,316,22,2,1,,3,1,1,1,2,1,2,2,1,2,2,6,6,3,1,2,2,1,2,1,2,1,2,2,2,1,2,5,1,4,3,1,4,1,2,5,1,5,4,1,3,2,3,1,1,4,4,5,4,2,4
674,100,565,21,2,2,,3,3,1,4,2,2,5,2,3,2,4,6,2,2,2,2,2,6,4,3,2,4,5,4,3,2,5,1,3,4,2,2,2,2,5,3,2,4,5,3,2,4,1,2,4,3,2,3,2,3,3
675,100,345,19,2,2,,3,2,1,3,2,2,2,2,1,2,2,7,3,3,5,2,1,1,1,2,2,1,3,1,1,1,1,5,1,5,4,2,4,3,1,3,1,4,5,2,1,4,3,2,1,5,4,5,4,2,4
676,100,240,20,2,2,,3,3,2,2,2,2,1,3,3,3,2,2,3,3,5,3,1,5,5,3,5,3,7,3,3,5,4,2,2,2,4,2,2,4,4,2,3,4,4,1,4,2,2,4,2,2,4,2,2,2,2
677,100,586,21,2,2,,3,2,3,3,3,2,5,5,5,7,3,2,6,4,6,4,2,4,3,2,3,5,6,3,4,3,4,1,2,3,2,4,1,4,2,2,3,2,2,2,3,3,2,3,4,2,2,4,2,3,2
678,100,333,26,2,1,,1,3,1,3,1,2,2,2,2,2,1,6,3,2,2,3,1,4,3,2,2,3,1,2,2,1,2,1,2,4,2,2,3,2,2,5,1,4,5,1,2,2,2,1,2,3,2,2,2,2,2
679,100,319,19,2,1,,4,3,2,4,1,2,3,2,2,2,2,2,4,3,2,2,2,4,2,4,2,1,3,2,2,2,2,3,3,2,5,2,5,4,2,4,2,2,4,1,3,2,2,3,2,4,3,4,2,3,4
680,100,366,20,2,2,,3,2,2,2,2,2,2,3,4,3,3,4,3,2,2,2,3,4,3,2,2,2,4,2,2,2,2,3,2,4,2,3,3,4,2,4,2,4,4,2,3,2,2,2,2,4,2,4,2,2,4
681,100,240,22,2,2,,3,3,2,5,2,2,2,2,2,3,3,6,4,5,5,2,2,3,2,1,2,3,7,2,6,4,4,2,2,3,1,2,2,4,4,2,4,4,4,1,5,3,1,3,2,4,2,3,2,3,2
682,100,452,19,2,2,,3,3,2,4,2,1,1,2,3,2,2,3,3,2,2,4,2,2,2,2,2,2,3,5,2,1,2,2,4,3,2,2,2,5,4,2,2,3,5,3,2,2,1,4,2,2,2,2,3,2,3
